,acousticness,album,artist,available_markets,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track,track_number,valence,y,featuring,remix,with,radio_edit,ost,link,Peak_Pos,WoC
353,0.255,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,62,0.502,243491,0.7859999999999999,0.0,9,0.65,-4.378,0,0.317,169.021,4,"Sucker For Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",1,0.7340000000000001,1,True,False,True,False,False,http://www.officialcharts.com/search/singles/Sucker%20For%20Pain/,11,22
354,0.47700000000000004,Million Reasons,Lady Gaga,58,0.6679999999999999,205280,0.449,0.0,0,0.107,-7.897,1,0.0451,129.889,4,Million Reasons,7,0.158,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Million%20Reasons/,39,10
355,0.0277,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,Pitbull,4,0.489,194942,0.9620000000000001,6.18e-06,0,0.128,-2.597,1,0.215,104.56299999999999,4,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello) - Spanish Version,1,0.507,1,True,False,True,False,False,http://www.officialcharts.com/search/singles/Hey%20Ma/,0,0
356,0.0192,Everyday,Ariana Grande,58,0.635,194840,0.738,0.0,7,0.15,-4.4239999999999995,0,0.0519,130.971,4,Everyday,9,0.41200000000000003,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Everyday/,0,0
357,0.198,La Bicicleta,Carlos Vives,61,0.736,227707,0.9640000000000001,2.32e-06,0,0.336,-2.147,1,0.129,179.935,4,La Bicicleta,10,0.945,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/La%20Bicicleta/,0,0
358,0.373,X (feat. Future),21 Savage,62,0.835,258880,0.413,0.00133,1,0.10099999999999999,-9.81,1,0.395,149.004,4,X (feat. Future),3,0.114,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/X/,0,0
359,0.156,Reminder,Weeknd,3,0.71,218880,0.495,0.0,8,0.16399999999999998,-7.369,1,0.22,160.091,4,Reminder,4,0.40399999999999997,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Reminder/,39,04
360,0.336,I Love You,Axwell /\ Ingrosso,59,0.654,191000,0.8590000000000001,0.0,0,0.0947,-4.321000000000001,1,0.166,114.87,4,I Love You,1,0.7240000000000001,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/I%20Love%20You/,0,0
361,0.0998,Dile Que Tu Me Quieres,Ozuna,62,0.721,226400,0.687,0.0,1,0.0679,-6.682,1,0.0782,175.91400000000002,4,Dile Que Tu Me Quieres,1,0.828,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Dile%20Que%20Tu%20Me%20Quieres/,0,0
362,0.0623,Sexual,NEIKED,59,0.8029999999999999,188889,0.569,0.0,2,0.083,-7.392,1,0.0739,107.986,4,Sexual,1,0.807,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Sexual/,05,41
363,0.687,"i hate u, i love u (feat. olivia o'brien)",gnash,62,0.49200000000000005,251034,0.275,0.0,6,0.10099999999999999,-13.4,0,0.3,92.6,4,"i hate u, i love u (feat. olivia o'brien)",6,0.18,1,True,False,False,False,False,"http://www.officialcharts.com/search/singles/i%20hate%20u,%20i%20love%20u/",0,0
364,0.0897,Alguien Robo,Sebastian Yatra,59,0.745,223613,0.9209999999999999,0.0,0,0.17800000000000002,-2.674,1,0.08199999999999999,92.973,4,Alguien Robo,1,0.645,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Alguien%20Robo/,0,0
365,0.136,No Heart,21 Savage,62,0.9059999999999999,235040,0.444,6.440000000000001e-05,4,0.17300000000000001,-8.692,0,0.384,140.063,4,No Heart,2,0.68,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/No%20Heart/,0,0
366,0.0948,Lot to Learn,Luke Christopher,62,0.405,248337,0.846,0.0,6,0.0666,-3.57,1,0.195,82.23200000000001,4,Lot to Learn,6,0.609,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Lot%20to%20Learn/,0,0
367,0.08,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,Kungs,59,0.7929999999999999,195547,0.7290000000000001,3.1e-05,0,0.317,-4.77,0,0.0394,121.97200000000001,4,This Girl (Kungs Vs. Cookin' On 3 Burners) - Kungs Vs. Cookin' On 3 Burners,2,0.5,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/This%20Girl/,02,33
368,0.612,Way Down We Go,Kaleo,61,0.59,219560,0.578,0.000162,10,0.0837,-5.797999999999999,0,0.0528,81.663,4,Way Down We Go,2,0.264,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Way%20Down%20We%20Go/,96,01
369,0.025,Thumbs,Sabrina Carpenter,59,0.721,216467,0.722,0.0,8,0.0889,-3.56,1,0.0577,135.118,4,Thumbs,3,0.122,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Thumbs/,0,0
370,0.0102,The Greatest,Sia,60,0.6679999999999999,210227,0.725,0.000479,1,0.0561,-6.127000000000001,1,0.266,191.94400000000002,4,The Greatest,14,0.7190000000000001,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/The%20Greatest/,05,29
371,0.126,美女と野獣,Ariana Grande,1,0.512,227928,0.532,0.0,6,0.10300000000000001,-6.821000000000001,1,0.0266,81.35300000000001,4,美女と野獣,1,0.248,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/美女と野獣/,0,0
372,0.313,7 Years,Lukas Graham,1,0.728,237300,0.489,0.0,10,0.386,-5.867999999999999,1,0.0611,119.816,4,7 Years,1,0.335,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/7%20Years/,01,51
373,0.00479,Sneakin’,Drake,3,0.804,251333,0.56,0.0,8,0.16399999999999998,-6.682,1,0.185,85.023,4,Sneakin’,1,0.264,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Sneakin’/,0,0
374,0.0773,Controlla,Drake,59,0.607,245227,0.47600000000000003,0.0,10,0.113,-11.075999999999999,0,0.249,122.976,5,Controlla,11,0.33899999999999997,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Controlla/,18,43
375,0.337,Low Life,Future,62,0.722,313547,0.331,0.28300000000000003,8,0.146,-7.789,1,0.0725,143.974,4,Low Life,10,0.102,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Low%20Life/,0,0
376,0.156,Cake By The Ocean,DNCE,59,0.774,219147,0.764,0.0,4,0.0383,-5.445,0,0.0518,118.99700000000001,4,Cake By The Ocean,3,0.909,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Cake%20By%20The%20Ocean/,04,42
377,0.0356,Breathe,Astrid S,0,0.732,211758,0.738,0.000177,1,0.166,-5.83,1,0.0519,96.98200000000001,4,Breathe,1,0.509,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Breathe/,0,0
378,0.11900000000000001,Both (feat. Drake),Gucci Mane,62,0.85,190312,0.405,0.000118,7,0.0707,-7.5089999999999995,0,0.225,139.976,4,Both (feat. Drake),4,0.337,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/Both/,0,0
379,0.21600000000000003,White Iverson,Post Malone,3,0.674,256533,0.568,0.0,7,0.0863,-7.678,1,0.0349,130.08100000000002,4,White Iverson,6,0.337,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/White%20Iverson/,0,0
380,0.0752,Work,Rihanna,59,0.725,219320,0.534,0.0,11,0.0919,-6.2379999999999995,1,0.0946,91.97399999999999,4,Work,4,0.5429999999999999,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Work/,02,42
381,0.0244,Andas En Mi Cabeza,Chino & Nacho,59,0.68,247493,0.9540000000000001,0.0,9,0.11199999999999999,-1.8230000000000002,1,0.11900000000000001,104.029,4,Andas En Mi Cabeza,1,0.524,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Andas%20En%20Mi%20Cabeza/,0,0
382,0.0398,Capsize,FRENSHIP,62,0.6829999999999999,237707,0.708,0.155,5,0.6859999999999999,-6.244,0,0.0305,92.991,4,Capsize,2,0.35,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Capsize/,59,20
383,0.00346,Lean On (feat. MØ & DJ Snake),Major Lazer,41,0.723,176561,0.809,0.00123,7,0.565,-3.0810000000000004,0,0.0625,98.007,4,Lean On (feat. MØ & DJ Snake),4,0.271,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/Lean%20On/,02,79
384,0.0161,Into You,Ariana Grande,58,0.636,244453,0.727,1.12e-06,9,0.151,-5.852,1,0.106,107.988,4,Into You,4,0.364,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Into%20You/,14,33
385,0.133,Lush Life,Zara Larsson,61,0.6940000000000001,201122,0.7120000000000001,0.0,7,0.21100000000000002,-3.923,0,0.046,98.022,4,Lush Life,2,0.794,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Lush%20Life/,03,57
386,0.107,Needed Me,Rihanna,2,0.688,191600,0.325,0.0,5,0.0837,-8.083,0,0.251,110.88799999999999,4,Needed Me,7,0.27399999999999997,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Needed%20Me/,38,31
387,0.11699999999999999,PILLOWTALK,ZAYN,61,0.584,202747,0.7,0.0,11,0.0939,-4.275,1,0.0456,124.944,4,PILLOWTALK,2,0.425,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/PILLOWTALK/,01,28
388,0.562,Fresh Eyes,Andy Grammer,2,0.8220000000000001,198001,0.544,2.4e-05,0,0.14400000000000002,-6.797000000000001,1,0.0332,122.04700000000001,4,Fresh Eyes,1,0.865,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Fresh%20Eyes/,50,11
389,0.0312,Chill Bill,Rob $tone,62,0.8859999999999999,177184,0.42700000000000005,0.00099,6,0.0906,-10.027999999999999,1,0.145,108.03399999999999,4,Chill Bill,1,0.23600000000000002,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Chill%20Bill/,0,0
390,0.114,pick up the phone,Young Thug,62,0.711,252256,0.7390000000000001,0.0,7,0.226,-3.804,0,0.129,136.91899999999998,4,pick up the phone,11,0.41700000000000004,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/pick%20up%20the%20phone/,0,0
391,0.0632,Lights Down Low,MAX,61,0.623,223847,0.493,0.0,5,0.10400000000000001,-7.727,0,0.0338,81.01899999999999,4,Lights Down Low,5,0.595,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Lights%20Down%20Low/,0,0
392,0.0375,Light It Up (feat. Nyla & Fuse ODG) - Remix,Major Lazer,2,0.746,166138,0.877,0.000833,9,0.233,-3.782,0,0.0666,107.985,4,Light It Up (feat. Nyla & Fuse ODG) - Remix,10,0.762,1,True,True,False,False,False,http://www.officialcharts.com/search/singles/Light%20It%20Up/,07,47
393,0.0152,Stitches,Shawn Mendes,58,0.746,206880,0.754,0.0,1,0.0486,-6.681,1,0.067,149.882,4,Stitches,2,0.762,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Stitches/,01,67
394,0.00704,Lose Yourself - Soundtrack Version,Eminem,3,0.698,326467,0.732,0.000647,2,0.359,-4.522,1,0.266,171.43099999999998,4,Lose Yourself - Soundtrack Version,6,0.0672,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Lose%20Yourself%20-%20Soundtrack%20Version/,0,0
395,0.804,Let It Go,James Bay,3,0.568,260533,0.293,1.26e-05,1,0.107,-10.253,1,0.0313,147.175,4,Let It Go,3,0.252,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Let%20It%20Go/,10,80
396,0.0415,Send My Love (To Your New Lover),Adele,18,0.69,223080,0.524,3.16e-06,6,0.17,-8.39,0,0.10300000000000001,164.023,4,Send My Love (To Your New Lover),2,0.561,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Send%20My%20Love/,05,23
397,0.336,Hello,Adele,18,0.48100000000000004,295493,0.451,0.0,5,0.0872,-6.095,0,0.0347,157.966,4,Hello,1,0.287,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Hello/,01,49
398,0.568,Stay With Me,Sam Smith,3,0.479,172724,0.419,0.000217,0,0.11,-6.517,1,0.0389,85.014,4,Stay With Me,3,0.174,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Stay%20With%20Me/,01,74
399,0.0358,All Night (feat. Knox Fortune),Chance Rapper,62,0.7040000000000001,141542,0.777,0.0,2,0.151,-5.729,1,0.195,111.921,4,All Night (feat. Knox Fortune),10,0.413,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/All%20Night/,0,0
400,0.0786,DUELE EL CORAZON,Enrique Iglesias,62,0.7240000000000001,200813,0.904,0.0,8,0.226,-3.3539999999999996,0,0.0966,90.999,4,DUELE EL CORAZON,1,0.851,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/DUELE%20EL%20CORAZON/,0,0
401,0.581,Shape of You,Ed Sheeran,62,0.825,233713,0.652,0.0,1,0.0931,-3.1830000000000003,0,0.0802,95.977,4,Shape of You,4,0.9309999999999999,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Shape%20of%20You/,01,59
402,0.11900000000000001,It Ain't Me (with Selena Gomez),Kygo,61,0.64,220781,0.5329999999999999,0.0,0,0.0864,-6.596,1,0.0706,99.96799999999999,4,It Ain't Me (with Selena Gomez),1,0.5,1,False,False,True,False,False,http://www.officialcharts.com/search/singles/It%20Ain't%20Me/,07,24
403,0.0498,Something Just Like This,Chainsmokers,62,0.617,247160,0.635,1.4400000000000001e-05,11,0.16399999999999998,-6.769,0,0.0317,103.01899999999999,4,Something Just Like This,5,0.436,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Something%20Just%20Like%20This/,02,45
404,0.256,Passionfruit,Drake,59,0.809,298941,0.46299999999999997,0.085,11,0.109,-11.377,1,0.0396,111.98,4,Passionfruit,3,0.36700000000000005,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Passionfruit/,03,19
405,0.0735,Galway Girl,Ed Sheeran,62,0.624,170827,0.8759999999999999,0.0,9,0.327,-3.3739999999999997,1,0.1,99.943,4,Galway Girl,6,0.7809999999999999,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Galway%20Girl/,02,31
406,0.209,Despacito (Featuring Daddy Yankee),Luis Fonsi,59,0.66,228200,0.7859999999999999,0.0,2,0.11199999999999999,-4.757,1,0.17,177.833,4,Despacito (Featuring Daddy Yankee),1,0.8490000000000001,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Despacito/,01,45
407,0.23199999999999998,Stay (with Alessia Cara),Zedd,59,0.679,210091,0.634,0.0,5,0.115,-5.024,0,0.0654,102.01299999999999,4,Stay (with Alessia Cara),1,0.503,1,False,False,True,False,False,http://www.officialcharts.com/search/singles/Stay/,08,21
408,0.013000000000000001,That's What I Like,Bruno Mars,62,0.853,206693,0.56,0.0,1,0.0944,-4.961,1,0.0406,134.066,4,That's What I Like,4,0.86,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/That's%20What%20I%20Like/,12,26
409,0.0631,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,59,0.735,245200,0.451,1.3000000000000001e-05,0,0.325,-8.374,1,0.0585,117.973,4,"I Don?t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",1,0.0854,1,False,False,False,False,True,http://www.officialcharts.com/search/singles/I%20Don?t%20Wanna%20Live%20Forever/,05,22
410,0.0215,Paris,Chainsmokers,62,0.653,221507,0.6579999999999999,1.66e-06,2,0.0939,-6.428,1,0.0304,99.99,4,Paris,8,0.212,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Paris/,05,24
411,0.0232,Castle on the Hill,Ed Sheeran,62,0.461,261154,0.8340000000000001,1.1400000000000001e-05,2,0.14,-4.868,1,0.0989,135.007,4,Castle on the Hill,2,0.47100000000000003,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Castle%20on%20the%20Hill/,02,53
412,0.0895,Scared to Be Lonely,Martin Garrix,62,0.584,220883,0.54,0.0,1,0.261,-7.7860000000000005,0,0.0576,137.972,4,Scared to Be Lonely,1,0.19,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Scared%20to%20Be%20Lonely/,14,22
413,0.0143,Portland,Drake,3,0.924,236615,0.444,0.0,1,0.26,-8.227,1,0.243,136.088,4,Portland,11,0.32299999999999995,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Portland/,27,08
414,0.368,Issues,Julia Michaels,58,0.6829999999999999,176347,0.42700000000000005,0.0,8,0.0604,-6.827000000000001,1,0.0777,113.634,4,Issues,1,0.431,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Issues/,10,37
415,0.0102,Mask Off,Future,62,0.833,204600,0.434,0.0219,2,0.165,-8.795,1,0.431,150.062,4,Mask Off,7,0.28600000000000003,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Mask%20Off/,22,27
416,0.0621,Free Smoke,Drake,3,0.617,218674,0.49200000000000005,0.0,10,0.484,-7.587999999999999,0,0.44799999999999995,141.953,4,Free Smoke,1,0.196,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Free%20Smoke/,36,04
417,0.498,Slide,Calvin Harris,62,0.736,230813,0.795,1.21e-06,1,0.254,-3.299,0,0.0545,104.066,4,Slide,1,0.508,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Slide/,10,25
418,0.0733,Chained To The Rhythm,Katy Perry,59,0.44799999999999995,237734,0.8009999999999999,0.0,0,0.146,-5.3629999999999995,1,0.165,189.798,4,Chained To The Rhythm,9,0.47700000000000004,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Chained%20To%20The%20Rhythm/,05,21
419,0.0521,Blem,Drake,3,0.7240000000000001,216558,0.5479999999999999,7.4e-06,7,0.10400000000000001,-8.062000000000001,0,0.0497,98.01700000000001,4,Blem,7,0.39,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Blem/,10,15
420,0.42700000000000005,I Feel It Coming,Weeknd,2,0.768,269187,0.813,0.0,0,0.102,-5.94,0,0.128,92.994,4,I Feel It Coming,18,0.5760000000000001,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/I%20Feel%20It%20Coming/,09,29
421,0.406,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,62,0.72,251088,0.763,0.0,9,0.18,-4.0680000000000005,0,0.0523,101.965,4,Rockabye (feat. Sean Paul & Anne-Marie),1,0.748,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/Rockabye/,01,41
422,0.139,Cold,Maroon 5,59,0.703,234308,0.715,0.0,9,0.0456,-6.285,0,0.114,99.92399999999999,4,Cold,1,0.495,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Cold/,24,13
423,0.0343,Gyalchester,Drake,3,0.872,189230,0.389,0.000679,1,0.0941,-8.343,1,0.0634,131.012,4,Gyalchester,9,0.15,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Gyalchester/,32,06
424,0.163,Perfect,Ed Sheeran,62,0.599,263400,0.44799999999999995,0.0,8,0.106,-6.312,1,0.0232,95.05,3,Perfect,5,0.168,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Perfect/,01,41
425,0.0524,Believer,Imagine Dragons,59,0.779,204347,0.787,0.0,10,0.14,-4.305,0,0.10800000000000001,124.98200000000001,4,Believer,3,0.7,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Believer/,42,29
426,0.10800000000000001,Fake Love,Drake,3,0.927,210937,0.488,0.0,9,0.196,-9.433,0,0.42,133.987,4,Fake Love,20,0.599,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Fake%20Love/,10,29
427,0.0626,No Long Talk,Drake,3,0.919,149569,0.627,0.0,10,0.529,-6.763999999999999,0,0.23399999999999999,97.07600000000001,4,No Long Talk,2,0.531,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/No%20Long%20Talk/,17,05
428,0.0896,Get It Together,Drake,3,0.78,250337,0.7290000000000001,0.42200000000000004,5,0.10400000000000001,-9.138,0,0.0493,123.009,4,Get It Together,5,0.833,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Get%20It%20Together/,24,07
429,0.536,Happier,Ed Sheeran,62,0.522,207520,0.385,0.0,0,0.135,-7.355,1,0.0288,89.792,4,Happier,7,0.23600000000000002,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Happier/,06,16
430,0.695,Say You Won't Let Go,James Arthur,60,0.358,211467,0.557,0.0,10,0.0902,-7.398,1,0.059000000000000004,85.04299999999999,4,Say You Won't Let Go,2,0.475,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Say%20You%20Won't%20Let%20Go/,01,42
431,0.163,You Don't Know Me - Radio Edit,Jax Jones,57,0.8759999999999999,213947,0.669,0.0,11,0.185,-6.053999999999999,0,0.138,124.007,4,You Don't Know Me - Radio Edit,1,0.677,1,False,False,False,True,False,http://www.officialcharts.com/search/singles/You%20Don't%20Know%20Me%20-%20Radio%20Edit/,0,0
432,0.0623,Call On Me - Ryan Riback Extended Remix,Starley,2,0.6759999999999999,222041,0.843,0.000752,0,0.18100000000000002,-4.0680000000000005,1,0.0367,105.00299999999999,4,Call On Me - Ryan Riback Extended Remix,6,0.725,1,False,True,False,False,False,http://www.officialcharts.com/search/singles/Call%20On%20Me%20-%20Ryan%20Riback%20Extended%20Remix/,0,0
433,0.37799999999999995,iSpy (feat. Lil Yachty),KYLE,62,0.746,253107,0.653,0.0,7,0.22899999999999998,-6.745,1,0.289,75.016,4,iSpy (feat. Lil Yachty),1,0.6629999999999999,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/iSpy/,33,18
434,0.235,Madiba Riddim,Drake,3,0.8340000000000001,205163,0.527,0.00968,7,0.632,-10.4,1,0.193,105.86,4,Madiba Riddim,6,0.321,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Madiba%20Riddim/,31,05
435,0.0463,Sacrifices,Drake,3,0.903,307593,0.43200000000000005,0.0,8,0.111,-11.885,1,0.426,139.028,4,Sacrifices,12,0.557,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Sacrifices/,51,03
436,0.11,Teenage Fever,Drake,3,0.768,219692,0.282,0.0208,8,0.113,-10.347999999999999,0,0.0863,97.04299999999999,4,Teenage Fever,14,0.175,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Teenage%20Fever/,37,04
437,0.0143,KMT,Drake,3,0.872,162638,0.623,0.0214,1,0.125,-6.984,1,0.0446,119.98299999999999,4,KMT,15,0.0872,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/KMT/,09,11
438,0.755,Jorja Interlude,Drake,3,0.7190000000000001,107673,0.354,0.00969,11,0.349,-10.460999999999999,1,0.10400000000000001,123.152,4,Jorja Interlude,4,0.198,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Jorja%20Interlude/,42,04
439,0.0162,Green Light,Lorde,59,0.616,234653,0.7140000000000001,1.23e-05,9,0.0817,-7.792000000000001,1,0.0982,128.924,4,Green Light,1,0.22699999999999998,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Green%20Light/,20,18
440,0.414,Closer,Chainsmokers,62,0.748,244960,0.524,0.0,8,0.111,-5.599,1,0.0338,95.01,4,Closer,1,0.635,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Closer/,01,47
441,0.499,4422,Drake,3,0.621,186293,0.247,0.0239,11,0.113,-12.290999999999999,0,0.0393,111.97399999999999,4,4422,8,0.214,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/4422/,39,04
442,0.355,Dive,Ed Sheeran,62,0.7609999999999999,238440,0.386,0.0,4,0.0953,-6.1579999999999995,1,0.0399,134.94299999999998,3,Dive,3,0.526,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Dive/,08,13
443,0.165,Starboy,Weeknd,59,0.6809999999999999,230453,0.594,3.49e-06,7,0.134,-7.028,1,0.282,186.054,4,Starboy,1,0.51,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Starboy/,02,38
444,0.157,"How Far I'll Go - From ""Moana""",Alessia Cara,29,0.314,175517,0.555,0.00010800000000000001,9,0.067,-9.601,1,0.37,179.666,4,"How Far I'll Go - From ""Moana""",1,0.156,1,False,False,False,False,False,"http://www.officialcharts.com/search/singles/How%20Far%20I'll%20Go%20-%20From%20""Moana""/",0,0
445,0.105,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,41,0.8029999999999999,203180,0.743,2.12e-06,1,0.099,-3.602,0,0.0681,108.005,4,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),1,0.674,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/Run%20Up/,0,0
446,0.0435,Solo Dance,Martin Jensen,45,0.7440000000000001,174933,0.836,0.0,6,0.19399999999999998,-2.396,0,0.0507,114.965,4,Solo Dance,1,0.354,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Solo%20Dance/,07,33
447,0.259,Symphony (feat. Zara Larsson),Clean Bandit,62,0.7070000000000001,212459,0.629,1.6e-05,0,0.138,-4.581,0,0.0563,122.863,4,Symphony (feat. Zara Larsson),1,0.444,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/Symphony/,01,49
448,0.0559,New Man,Ed Sheeran,62,0.78,189280,0.745,0.0,7,0.0595,-3.97,1,0.145,94.02600000000001,4,New Man,8,0.862,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/New%20Man/,05,14
449,0.0744,SUBEME LA RADIO,Enrique Iglesias,62,0.684,208163,0.823,0.0,9,0.111,-3.2969999999999997,0,0.0773,91.04799999999999,4,SUBEME LA RADIO,1,0.645,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/SUBEME%20LA%20RADIO/,0,0
450,0.187,Chantaje,Shakira,60,0.852,195840,0.773,3.05e-05,8,0.159,-2.9210000000000003,0,0.0776,102.03399999999999,4,Chantaje,3,0.9079999999999999,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Chantaje/,0,0
451,0.0117,Skepta Interlude,Drake,3,0.8009999999999999,143214,0.813,3.79e-06,7,0.157,-6.404,1,0.23,129.96200000000002,4,Skepta Interlude,10,0.38799999999999996,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Skepta%20Interlude/,35,04
452,0.251,What Do I Know?,Ed Sheeran,62,0.838,237333,0.49200000000000005,0.0,1,0.262,-5.69,0,0.038,115.09200000000001,4,What Do I Know?,10,0.895,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/What%20Do%20I%20Know?/,09,17
453,0.22699999999999998,Glow,Drake,3,0.669,206120,0.385,0.0,0,0.7,-8.901,1,0.37799999999999995,162.039,4,Glow,18,0.381,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Glow/,55,02
454,0.061,Bad and Boujee (feat. Lil Uzi Vert),Migos,61,0.927,343150,0.665,0.0,11,0.12300000000000001,-5.313,1,0.244,127.07600000000001,4,Bad and Boujee (feat. Lil Uzi Vert),4,0.166,1,True,False,False,False,False,http://www.officialcharts.com/search/singles/Bad%20and%20Boujee/,30,15
455,0.198,Congratulations,Post Malone,3,0.627,220293,0.812,0.0,6,0.212,-4.215,1,0.0358,123.071,4,Congratulations,12,0.49700000000000005,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Congratulations/,26,29
456,0.13699999999999998,Weak,AJR,1,0.6729999999999999,201160,0.637,0.0,5,0.184,-4.518,1,0.0429,123.98,4,Weak,3,0.675,1,False,False,False,False,False,http://www.officialcharts.com/search/singles/Weak/,58,05
